,creatorid,post_id,title,caption,likes,thumbnail_url,url,date_utc,typename,caption_hashtags,is_video,audio_url,audio_transcript,en_audio_transcript
26,hydrationceo,C2_DeIEr19b,,"Summer fridays lip balm gets all the hype for a reason 👏👏👏 

#lipbalm #lipbalmaddict #lipbalmcollection #summerfridayslipbalm #summerfridays #viralmakeup",5897,posts\2024-02-06_00-04-04_UTC.jpg,posts\2024-02-06_00-04-04_UTC.mp4,2024-02-06 00:04:04,GraphVideo,"['lipbalm', 'lipbalmaddict', 'lipbalmcollection', 'summerfridayslipbalm', 'summerfridays', 'viralmakeup']",True,audio_output/2024-02-06_00-04-04_UTC.mp3,"I tried seven popular lip balms to find the best. It is day one and we are starting with a very popular lip balm. You know her, you love her. It's the Summer Fridays Lip Butter Balm in the shade vanilla. It's got a squishy little tip. That's what she said. And I won't lie, this is not my first rodeo. I have definitely tried this before. First thing that hits you is the smell. It smells delicious, like vanilla ice cream. It's very shiny. It's got a medium thickness and it's not sticky at all. I'm gonna try this whole day and I'll come back with my final thoughts. So the shine doesn't last forever, but my lips still feel hydrated even after having this on for like a couple hours. Okay, I'm back. I'm about to head to an event, hence the outfit change, but I've been using this all day. And yeah, there's a reason why people like this. It is so hydrating. The hydration lasts for a long time. It's really shiny. It smells amazing. Just a gorgeous, hydrating lip balm. And yeah, is it expensive? Absolutely. But the vibes are good. And honestly, what else can I ask for? I'm gonna give her a nine out of 10, almost perfect.","I tried seven popular lip balms to find the best. It is day one and we are starting with a very popular lip balm. You know her, you love her. It's the Summer Fridays Lip Butter Balm in the shade vanilla. It's got a squishy little tip. That's what she said. And I won't lie, this is not my first rodeo. I have definitely tried this before. First thing that hits you is the smell. It smells delicious, like vanilla ice cream. It's very shiny. It's got a medium thickness and it's not sticky at all. I'm gonna try this whole day and I'll come back with my final thoughts. So the shine doesn't last forever, but my lips still feel hydrated even after having this on for like a couple hours. Okay, I'm back. I'm about to head to an event, hence the outfit change, but I've been using this all day. And yeah, there's a reason why people like this. It is so hydrating. The hydration lasts for a long time. It's really shiny. It smells amazing. Just a gorgeous, hydrating lip balm. And yeah, is it expensive? Absolutely. But the vibes are good. And honestly, what else can I ask for? I'm gonna give her a nine out of 10, almost perfect."
27,hydrationceo,C27lnPbrnYH,,"I live for an easy smokey halo eye ❤️‍🔥 

#eyeshadow #eyeshadowpalette #makeuptutorial #haloeye #smokeyeye #smokeyeyeshadow #smokeyeyetutorial #tutorial #pookie #browneyes #browneyeshadow",1315,posts\2024-02-04_15-50-33_UTC.jpg,posts\2024-02-04_15-50-33_UTC.mp4,2024-02-04 15:50:33,GraphVideo,"['eyeshadow', 'eyeshadowpalette', 'makeuptutorial', 'haloeye', 'smokeyeye', 'smokeyeyeshadow', 'smokeyeyetutorial', 'tutorial', 'pookie', 'browneyes', 'browneyeshadow']",True,audio_output/2024-02-04_15-50-33_UTC.mp3,"Okay, so I am not dated in like five or six years, but if I did want to snatch a boo, this is the eyeshadow look that I would be doing. We're gonna start with some neutral browns from this Jason McCullough. This is like $10, by the way. Mid-tone brown, all up in that crease. Okay, I'm taking a deeper brown and that's gonna create the halo effect. And really what we are doing is we are gonna make the eyes sparkle. So you can use whatever colors compliment your eyes the best but I got brown eyes, so we're using brown. And I'm leaving the center bare. And really pull it in over here into the halos of your nose too. That way it kind of connects with your nose contour. Looks really good. Now I'm gonna go in with this metallic brown. Such a pretty color. And again, I'm just putting this on the outside and the inside of my eye. This is the NARS Endless Lights palette, by the way. Now I'm taking an itty bitty brush in this rose gold color. And I'm gonna pop that right in the center of the lid. Buff out any harsh edges on either side. But you can see, it really makes my eyes pop. Back to Jason Wu for some chunkier highlight, just in the center. I'm gonna wiggle some neutral brown on my lower lashes. Okay, I just finished up the look. I added liner. I tight-lined the inner corner with brown liner and obviously I added the rest of my face. But I think my eyes look so sparkly and like dimensional. Cause look at her. Like who could resist me? I'm adorable. Anyway, hope this was helpful. I love you, bye.","Okay, so I am not dated in like five or six years, but if I did want to snatch a boo, this is the eyeshadow look that I would be doing. We're gonna start with some neutral browns from this Jason McCullough. This is like $10, by the way. Mid-tone brown, all up in that crease. Okay, I'm taking a deeper brown and that's gonna create the halo effect. And really what we are doing is we are gonna make the eyes sparkle. So you can use whatever colors compliment your eyes the best but I got brown eyes, so we're using brown. And I'm leaving the center bare. And really pull it in over here into the halos of your nose too. That way it kind of connects with your nose contour. Looks really good. Now I'm gonna go in with this metallic brown. Such a pretty color. And again, I'm just putting this on the outside and the inside of my eye. This is the NARS Endless Lights palette, by the way. Now I'm taking an itty bitty brush in this rose gold color. And I'm gonna pop that right in the center of the lid. Buff out any harsh edges on either side. But you can see, it really makes my eyes pop. Back to Jason Wu for some chunkier highlight, just in the center. I'm gonna wiggle some neutral brown on my lower lashes. Okay, I just finished up the look. I added liner. I tight-lined the inner corner with brown liner and obviously I added the rest of my face. But I think my eyes look so sparkly and like dimensional. Cause look at her. Like who could resist me? I'm adorable. Anyway, hope this was helpful. I love you, bye."
28,hydrationceo,C24upZUL5ar,,"Are you team drugstore or team high end? 🤔 

#targetmakeup #targetmusthaves #makeup #affordablemakeup #drugstoremakeup #drugstoremakeupmusthaves #affordablebeauty",4040,posts\2024-02-03_13-06-50_UTC.jpg,posts\2024-02-03_13-06-50_UTC.mp4,2024-02-03 13:06:50,GraphVideo,"['targetmakeup', 'targetmusthaves', 'makeup', 'affordablemakeup', 'drugstoremakeup', 'drugstoremakeupmusthaves', 'affordablebeauty']",True,audio_output/2024-02-03_13-06-50_UTC.mp3,"Do not miss any words. Even if the word is soft, please transcribe it.","Do not miss any words. Even if the word is soft, please transcribe it."
29,hydrationceo,C22UrByLYfJ,,"Oh you thought it was NPR? 🤨 

#meme #sephora #greenscreen #tiktokmeme #memes #sephorashopping #killthenoise",2169,posts\2024-02-02_14-42-00_UTC.jpg,posts\2024-02-02_14-42-00_UTC.mp4,2024-02-02 14:42:00,GraphVideo,"['meme', 'sephora', 'greenscreen', 'tiktokmeme', 'memes', 'sephorashopping', 'killthenoise']",True,audio_output/2024-02-02_14-42-00_UTC.mp3,I do coke. So I can work longer. So I can earn more. So I can do more coke.,I do coke. So I can work longer. So I can earn more. So I can do more coke.
30,hydrationceo,C2zquj_rN25,,"Also you’ll NEVER catch me using a filter on any video of mine 😒 

#skinfluencer #influencer #thingsiwouldneverdo #contentcreator #skincare #skincarereview #reviews",2218,posts\2024-02-01_13-55-57_UTC.jpg,posts\2024-02-01_13-55-57_UTC.mp4,2024-02-01 13:55:57,GraphVideo,"['skinfluencer', 'influencer', 'thingsiwouldneverdo', 'contentcreator', 'skincare', 'skincarereview', 'reviews']",True,audio_output/2024-02-01_13-55-57_UTC.mp3,"You will never catch me basing my review of a product on the ingredients of that product alone. I get there was a time when it was really trendy to take these skincare ingredients as Bible, but that time has passed. You just aren't getting the full story. There is a ton of nuance in formulations, where the actual ingredient was sourced, how it reacts in a formula. That is why clinical testing is so important because it actually gives us some idea of how the product works on skin. You will also never catch me trying a product for a week and then reviewing it. Depending on the product, it can take up to three months to see the final results. That's why skincare testing is so difficult. That's also the reason why you don't see a lot of new skincare reviews on my page. It takes me so long to test a product. And during that product testing, I'm not changing up anything else in my routine. So I know if my skin changes, that is a direct result of that product. I'm never gonna bash a product that I personally am allergic to. Just because most chemical sunscreens make my eyes swell up like giant puffy red balloons, doesn't mean that all chemical sunscreens are bad. And in fact, chemical sunscreens are the only sunscreens that work for a large majority of people just because of the white cast that most mineral sunscreens have. Lastly, but hopefully you know this, I am always gonna be honest about my opinions. I don't care if I get kicked off the PR list. I don't care if a brand is mad at me. If they were a good brand, then they would take constructive criticism. My honesty and my opinions are what got me here and I would never squander that for a check. Okay, love you. Bye.","You will never catch me basing my review of a product on the ingredients of that product alone. I get there was a time when it was really trendy to take these skincare ingredients as Bible, but that time has passed. You just aren't getting the full story. There is a ton of nuance in formulations, where the actual ingredient was sourced, how it reacts in a formula. That is why clinical testing is so important because it actually gives us some idea of how the product works on skin. You will also never catch me trying a product for a week and then reviewing it. Depending on the product, it can take up to three months to see the final results. That's why skincare testing is so difficult. That's also the reason why you don't see a lot of new skincare reviews on my page. It takes me so long to test a product. And during that product testing, I'm not changing up anything else in my routine. So I know if my skin changes, that is a direct result of that product. I'm never gonna bash a product that I personally am allergic to. Just because most chemical sunscreens make my eyes swell up like giant puffy red balloons, doesn't mean that all chemical sunscreens are bad. And in fact, chemical sunscreens are the only sunscreens that work for a large majority of people just because of the white cast that most mineral sunscreens have. Lastly, but hopefully you know this, I am always gonna be honest about my opinions. I don't care if I get kicked off the PR list. I don't care if a brand is mad at me. If they were a good brand, then they would take constructive criticism. My honesty and my opinions are what got me here and I would never squander that for a check. Okay, love you. Bye."
31,hydrationceo,C2xhV_yr91b,,"Expensive and overrated beauty products? Not on my watch 🦸‍♀️ 

#viralbeauty #viralmakeup #viralskincare #overhypedmakeup #saveyourmoney #sephoramakeup #sephoraskincare #sephora #makeuptok #skintok",5145,posts\2024-01-31_17-55-18_UTC.jpg,posts\2024-01-31_17-55-18_UTC.mp4,2024-01-31 17:55:18,GraphVideo,"['viralbeauty', 'viralmakeup', 'viralskincare', 'overhypedmakeup', 'saveyourmoney', 'sephoramakeup', 'sephoraskincare', 'sephora', 'makeuptok', 'skintok']",True,audio_output/2024-01-31_17-55-18_UTC.mp3,"Which viral beauty products at Sephora are actually worth your money? I'm gonna tell you. Absolutely worth the hype. This is like butter for your skin. It is so moisturizing. If you like a thick, goopy, not hydrating lip oil, then maybe you'll like the Dior one. But $40 for this is crazy. Okay, so I don't think this is bad at all. I just think this has been duped to death. Like, Elf has got her on lock. But the setting spray forked over my entire wallet. This shit makes my skin look like glass and my makeup last all night. I am genuinely confused by the hype for this. I don't think anyone is wearing it all day because this is so cakey and greasy and dry. Stop trying to make Vi's lip bond happen. It's not going to happen and it doesn't last.","Which viral beauty products at Sephora are actually worth your money? I'm gonna tell you. Absolutely worth the hype. This is like butter for your skin. It is so moisturizing. If you like a thick, goopy, not hydrating lip oil, then maybe you'll like the Dior one. But $40 for this is crazy. Okay, so I don't think this is bad at all. I just think this has been duped to death. Like, Elf has got her on lock. But the setting spray forked over my entire wallet. This shit makes my skin look like glass and my makeup last all night. I am genuinely confused by the hype for this. I don't think anyone is wearing it all day because this is so cakey and greasy and dry. Stop trying to make Vi's lip bond happen. It's not going to happen and it doesn't last."
32,hydrationceo,C2vx66vLG4a,,"Extreme Cream is magic cream’s more affordable, sophisticated, fragrance-free (ok just better overall) sibling 😏 @innbeautyproject #innbeautypartner 

#extremecream #moisturizer #skincare #skintok #skincaretips #hydratingskincare #peptides #ceramides #skincare101 #magiccream #hydratingskincare",1742,posts\2024-01-31_01-41-42_UTC.jpg,posts\2024-01-31_01-41-42_UTC.mp4,2024-01-31 01:41:42,GraphVideo,"['innbeautypartner', 'extremecream', 'moisturizer', 'skincare', 'skintok', 'skincaretips', 'hydratingskincare', 'peptides', 'ceramides', 'skincare101', 'magiccream', 'hydratingskincare']",True,audio_output/2024-01-31_01-41-42_UTC.mp3,"This is $100, this is $48. This one is better. So this is the In Beauty Project Extreme Cream. And to start off, it is just an absolutely gorgeous moisturizer. It has lipids, peptides, and ceramides, just like the Charlotte Tilbury Cream does. I mean, the glow is immediate, but I feel like the reason people like this cream is because it's kind of like a moisturizer primer hybrid. So like your makeup sits really well on top of it. But for someone like me, who has very acne prone sensitive skin, the fragrance in this kills me and leaves me like bright red every single time. This is all that, but is made for sensitive skin. So my makeup sits super well on top of it. It's like super hydrating, but it doesn't leave a film over your face for your makeup to like slide around on top of. Love a hydrating cream that doesn't feel like you have something on your face. And personally, I feel like the ingredients in this are better. Okay, I did my makeup and you can just tell how beautifully my makeup is sitting. She is the queen.","This is $100, this is $48. This one is better. So this is the In Beauty Project Extreme Cream. And to start off, it is just an absolutely gorgeous moisturizer. It has lipids, peptides, and ceramides, just like the Charlotte Tilbury Cream does. I mean, the glow is immediate, but I feel like the reason people like this cream is because it's kind of like a moisturizer primer hybrid. So like your makeup sits really well on top of it. But for someone like me, who has very acne prone sensitive skin, the fragrance in this kills me and leaves me like bright red every single time. This is all that, but is made for sensitive skin. So my makeup sits super well on top of it. It's like super hydrating, but it doesn't leave a film over your face for your makeup to like slide around on top of. Love a hydrating cream that doesn't feel like you have something on your face. And personally, I feel like the ingredients in this are better. Okay, I did my makeup and you can just tell how beautifully my makeup is sitting. She is the queen."
33,hydrationceo,C2vXE96r2Kb,,"A very chatty wash day grwm 🫧 

@theinkeylist salicylic acid hair pre-treatment
@livingproofinc clarifying detox shampoo
@kristinesshair extra gentle conditioner
@livingproofinc triple bond complex 
@dove scalp + hair therapy serum 
@theouai leave in conditioner 
@livingproofinc flex hairspray

#washday #hairwash #hairwashday #hairroutine #hairtutorial #hairstyling #haircare #hairproducts #grwm",1239,posts\2024-01-30_21-48-34_UTC.jpg,posts\2024-01-30_21-48-34_UTC.mp4,2024-01-30 21:48:34,GraphVideo,"['washday', 'hairwash', 'hairwashday', 'hairroutine', 'hairtutorial', 'hairstyling', 'haircare', 'hairproducts', 'grwm']",True,audio_output/2024-01-30_21-48-34_UTC.mp3,"I feel like I have perfected my hair care routine and it would be a crime if I didn't share it with you. Hi, it's Rachel from An Hour Ago and we are starting with the Inkey List Salicylic Acid Scalp Treatment. Just gonna doom scroll on TikTok while this hangs out. Welcome to my bathroom. I'm gonna show you the lineup. We are using the Clarifying Detox Shampoo from Loving Proof. This is so good. One of the big things with like scalp problems is getting product and like dirt and oil stuck to your scalp. This unsticks everything, but it doesn't make the rest of my hair like crispy. Christmas Extra Gentle Shampoo. This is a very chill, super lightweight, but still hydrating. Now I feel, excuse me. I gotta, gotta get, gotta get naked. Okay, this has been my new favorite. This is the Dove Scalp Plus Hair Therapy and it's a density serum. And it's probably the most affordable one I have ever seen. This is like $12. So just put this on the areas that tend to have a lot of like breakage or fallout. And I've definitely noticed like a difference with my little baby hairs. And then I'm gonna do a triple bond. Two pumps of this. This is kind of like K-18 or Olaplex, but this is my preferred one. I always go back to this The Way Leave-In Conditioner. It smells so good. I just do a couple squirts, concentrating it on the ends. Flex Hairspray. Is the thin hair in the room with us? No!","I feel like I have perfected my hair care routine and it would be a crime if I didn't share it with you. Hi, it's Rachel from An Hour Ago and we are starting with the Inkey List Salicylic Acid Scalp Treatment. Just gonna doom scroll on TikTok while this hangs out. Welcome to my bathroom. I'm gonna show you the lineup. We are using the Clarifying Detox Shampoo from Loving Proof. This is so good. One of the big things with like scalp problems is getting product and like dirt and oil stuck to your scalp. This unsticks everything, but it doesn't make the rest of my hair like crispy. Christmas Extra Gentle Shampoo. This is a very chill, super lightweight, but still hydrating. Now I feel, excuse me. I gotta, gotta get, gotta get naked. Okay, this has been my new favorite. This is the Dove Scalp Plus Hair Therapy and it's a density serum. And it's probably the most affordable one I have ever seen. This is like $12. So just put this on the areas that tend to have a lot of like breakage or fallout. And I've definitely noticed like a difference with my little baby hairs. And then I'm gonna do a triple bond. Two pumps of this. This is kind of like K-18 or Olaplex, but this is my preferred one. I always go back to this The Way Leave-In Conditioner. It smells so good. I just do a couple squirts, concentrating it on the ends. Flex Hairspray. Is the thin hair in the room with us? No!"
34,hydrationceo,C2ulb2OLG0p,,"The Summer Fridays lip oil is truly elite. Not sticky, super glossy, good color, and ACTUALLY hydrating like I’m low key mad at how much I like it 😩 

#summerfridayslipoil #summerfridays #lipoil #lipoilreview #lipoilswatch #lipoilgloss #hydratinglipoil #makeuptok #viralmakeup",12773,posts\2024-01-30_14-33-28_UTC.jpg,posts\2024-01-30_14-33-28_UTC.mp4,2024-01-30 14:33:28,GraphVideo,"['summerfridayslipoil', 'summerfridays', 'lipoil', 'lipoilreview', 'lipoilswatch', 'lipoilgloss', 'hydratinglipoil', 'makeuptok', 'viralmakeup']",True,audio_output/2024-01-30_14-33-28_UTC.mp3,"I have one thing to say. You better work, bitch. Oh my god. Oh my god. Sweet lord. Look at my lips. I cannot compute.","I have one thing to say. You better work, bitch. Oh my god. Oh my god. Sweet lord. Look at my lips. I cannot compute."
35,hydrationceo,C2szpzgrlUk,,"Okay but can anyone point me in the direction of an actually black blush? 👀 🖤 

#blackblush #blush #viralblush #blushtrend #makeup #makeupreview #makeup #makeuptok #viralmakeup",6799,posts\2024-01-29_21-59-12_UTC.jpg,posts\2024-01-29_21-59-12_UTC.mp4,2024-01-29 21:59:12,GraphVideo,"['blackblush', 'blush', 'viralblush', 'blushtrend', 'makeup', 'makeupreview', 'makeup', 'makeuptok', 'viralmakeup']",True,audio_output/2024-01-29_21-59-12_UTC.mp3,"This is a blush. This is Pink is the New Black color changing blush from Essence and it's a cream formula. And of course we're gonna try it. Kind of smells like vape. I don't know. So it's a very sheer, lightweight, balmy texture. And you can see it shows up kind of berry on my skin. Is it gimmicky? Yeah. But imagine being at a party and like putting on blush and someone's like, ooh, can I have that? And you hand this to them, they would hate you or love you. I don't know. It's got nice shine. It is a little patchy though. Should you run out and grab this? No, probably not, but it's fun to try.","This is a blush. This is Pink is the New Black color changing blush from Essence and it's a cream formula. And of course we're gonna try it. Kind of smells like vape. I don't know. So it's a very sheer, lightweight, balmy texture. And you can see it shows up kind of berry on my skin. Is it gimmicky? Yeah. But imagine being at a party and like putting on blush and someone's like, ooh, can I have that? And you hand this to them, they would hate you or love you. I don't know. It's got nice shine. It is a little patchy though. Should you run out and grab this? No, probably not, but it's fun to try."
36,hydrationceo,C2scTJkr2Zl,,"Microneedling is the MOST effective treatment I’ve ever tried, particularly for dark marks left after a big breakout 🤌✨ 

📍microneedling performed by my amazing esthi @livnolanesthetics at @redcarpetmedspa 

#microneedling #microneedlingbeforeandafter #hyperpigmentation #acne #acneproneskin #skincare #beforeandafter #acnebeforeandafter",2352,posts\2024-01-29_18-36-23_UTC.jpg,posts\2024-01-29_18-36-23_UTC.mp4,2024-01-29 18:36:23,GraphVideo,"['microneedling', 'microneedlingbeforeandafter', 'hyperpigmentation', 'acne', 'acneproneskin', 'skincare', 'beforeandafter', 'acnebeforeandafter']",True,audio_output/2024-01-29_18-36-23_UTC.mp3,Staring at the blank page before you open up the dirty window.,Staring at the blank page before you open up the dirty window.
37,hydrationceo,C2qCP77JcEc,,"This goes out to all my breakout besties 😉 @herocosmetics #heropartner 

#winterskincare #skincareroutine #skincare #acneprone #acneroutine",1262,posts\2024-01-28_20-09-04_UTC.jpg,posts\2024-01-28_20-09-04_UTC.mp4,2024-01-28 20:09:04,GraphVideo,"['heropartner', 'winterskincare', 'skincareroutine', 'skincare', 'acneprone', 'acneroutine']",True,audio_output/2024-01-28_20-09-04_UTC.mp3,"This one is for my besties who are breaking out, but are on a budget. And I partnered with Hero to show you the routine. First off, we gotta cleanse. Even if you've just been rotting in bed all day, I love using the Hero Gentle Lovely Cleanser during the winter. It's super soft and it's only $15. Next is the Clarifying Prebiotic Moisturizer, also from Hero. This is only 13 bucks. This is like the perfect texture. It's moisturizing and makes my skin feel soft. For my post-blemish areas, we're going in with one of my favorite products of all time. This is Rescue Balm. Such a nourishing formula. I just dab this on in the night. In the morning, I am good to go. For a spot treatment, we're keeping it super gentle because my skin is already crispy. Going in with the Mighty Patch Original. Love the Mighty Patch in particular because these don't fall off in the middle of the night. And that's the routine. Quick, easy, simple. You're welcome.","This one is for my besties who are breaking out, but are on a budget. And I partnered with Hero to show you the routine. First off, we gotta cleanse. Even if you've just been rotting in bed all day, I love using the Hero Gentle Lovely Cleanser during the winter. It's super soft and it's only $15. Next is the Clarifying Prebiotic Moisturizer, also from Hero. This is only 13 bucks. This is like the perfect texture. It's moisturizing and makes my skin feel soft. For my post-blemish areas, we're going in with one of my favorite products of all time. This is Rescue Balm. Such a nourishing formula. I just dab this on in the night. In the morning, I am good to go. For a spot treatment, we're keeping it super gentle because my skin is already crispy. Going in with the Mighty Patch Original. Love the Mighty Patch in particular because these don't fall off in the middle of the night. And that's the routine. Quick, easy, simple. You're welcome."
38,hydrationceo,C2pceX8rxjC,,"Christening my millionth bottle of cosrx propolis light ampoule with a story about why I love it so much for acne-prone skin ⭐️ 

#cosrxpropolis #cosrxpropolisampoule #propolis #propolisskincare #skincare #acne #acnescars #acnemarks #hyperpigmentation #acneproneskin #skincare #skincaresecrets",3084,posts\2024-01-28_14-38-56_UTC.jpg,posts\2024-01-28_14-38-56_UTC.mp4,2024-01-28 14:38:56,GraphVideo,"['cosrxpropolis', 'cosrxpropolisampoule', 'propolis', 'propolisskincare', 'skincare', 'acne', 'acnescars', 'acnemarks', 'hyperpigmentation', 'acneproneskin', 'skincare', 'skincaresecrets']",True,audio_output/2024-01-28_14-38-56_UTC.mp3,"I feel like when people talk about acne and acne scars, they are always talking about the same ingredients. It's always vitamin C or ozolaic or like another exfoliating acid. And all these are great. I use all these. But if all you were doing is exfoliating your skin, that is going to really fuck up your skincare barrier. Skin barrier, not skincare barrier. And that is why this is like my favorite serum. Like that was literally the last drop that I had. Don't worry, I always have backups. Anyway, this is the COSRX Propolis Light Ampoule. I talk about this all the time. And this is not an active, this is a wound healing serum. Like people have been using Propolis forever for like gashes, which kind of makes it perfect for acne prone skin. Because when you think about it, like a lot of acne is an open wound. And obviously when that like pimple pops, you are dealing with literally an open wound on your face. So not only is it giving you like all over glow without any like exfoliating ingredients, but it's also like literally helping broken skin repair itself. And that is why it's been in my routine for like years and years. So if you're feeling like stuck on your acne and hyperpigmentation journey, I feel like this is a good little booster. Like this is the one to try if you've tried everything else. Like my tretinoin purge scars, they would not have healed as nicely without this. But anyway, I hope this helps. Bye.","I feel like when people talk about acne and acne scars, they are always talking about the same ingredients. It's always vitamin C or ozolaic or like another exfoliating acid. And all these are great. I use all these. But if all you were doing is exfoliating your skin, that is going to really fuck up your skincare barrier. Skin barrier, not skincare barrier. And that is why this is like my favorite serum. Like that was literally the last drop that I had. Don't worry, I always have backups. Anyway, this is the COSRX Propolis Light Ampoule. I talk about this all the time. And this is not an active, this is a wound healing serum. Like people have been using Propolis forever for like gashes, which kind of makes it perfect for acne prone skin. Because when you think about it, like a lot of acne is an open wound. And obviously when that like pimple pops, you are dealing with literally an open wound on your face. So not only is it giving you like all over glow without any like exfoliating ingredients, but it's also like literally helping broken skin repair itself. And that is why it's been in my routine for like years and years. So if you're feeling like stuck on your acne and hyperpigmentation journey, I feel like this is a good little booster. Like this is the one to try if you've tried everything else. Like my tretinoin purge scars, they would not have healed as nicely without this. But anyway, I hope this helps. Bye."
39,hydrationceo,C2nw5zsr-AN,,"It’s covergirl yummy gloss in ‘my strawbooty’ 🍓 

#affordablemakeup #makeup #princesspeachlips #glossylips #lipoil #makeuphacks #juicylips #drugstoremakeup #drugstoremakeupmusthaves",1621,posts\2024-01-27_22-58-51_UTC.jpg,posts\2024-01-27_22-58-51_UTC.mp4,2024-01-27 22:58:51,GraphVideo,"['affordablemakeup', 'makeup', 'princesspeachlips', 'glossylips', 'lipoil', 'makeuphacks', 'juicylips', 'drugstoremakeup', 'drugstoremakeupmusthaves']",True,audio_output/2024-01-27_22-58-51_UTC.mp3,"I cook cream soup. Taste is coco loco. Want me your white butt, shit ass.","I cook cream soup. Taste is coco loco. Want me your white butt, shit ass."
40,hydrationceo,C2m5xcRrzTr,,"I tried a TON of sunscreens last year and these are my honest opinions 🤔 

#sunscreen #sunscreenviral #elfsunscreen #firstaidbeautysunscreen #spf #spfreview #sunscreenreview #mineralspf #chemicalspf #skincare #skintips",2988,posts\2024-01-27_14-57-17_UTC.jpg,posts\2024-01-27_14-57-17_UTC.mp4,2024-01-27 14:57:17,GraphVideo,"['sunscreen', 'sunscreenviral', 'elfsunscreen', 'firstaidbeautysunscreen', 'spf', 'spfreview', 'sunscreenreview', 'mineralspf', 'chemicalspf', 'skincare', 'skintips']",True,audio_output/2024-01-27_14-57-17_UTC.mp3,"These are my thoughts on every single sunscreen I tried in 2023. Buckle in. Now this is expensive, but it is stunning. Looks gorgeous on the skin. It's 100% mineral. It's very lightweight. It gives you a little bit of glow. It does smell very strongly of oranges, but overall, love the sunscreen. I didn't even make a review on this because it just pilled immediately. I put it on, tried to put makeup on top of it, pill, pill, pill, city, not for me. This held me down this summer. It is a super lightweight, liquidy mineral sunscreen. Dries down matte. Now I wish this came in more shades, but it is a little bit of a tint, so it does offset that white cast a bit, but gorgeous sunscreen. This spray sunscreen is my favorite spray sunscreen that exists. It's affordable, it's super matte, it doesn't weigh your makeup down. So good. This is their version of the Supergoop Glow Screen, and I think they are pretty identical. Very glowy, tin man vibes, and the invisible sunscreen is great too. No white cast, and it doesn't bug my eyes that much. Solar Mate is gorgeous. It's a little bit of a matte slash skin-like finish. Super, super lightweight, blends in the skin well, doesn't irritate my skin at all. Neutrogena Mineral UV Tint. This stuff is so good. It's affordable, and it's a mineral sunscreen that comes in shades. Like, there's four shades in total, and I just wanna scream from the rooftop that all brands who are putting on mineral sunscreens should be doing this. This sunscreen is bomb. It is hydrating, it is glowy. I use this sunscreen all the time, and I love it. I hope this helps.","These are my thoughts on every single sunscreen I tried in 2023. Buckle in. Now this is expensive, but it is stunning. Looks gorgeous on the skin. It's 100% mineral. It's very lightweight. It gives you a little bit of glow. It does smell very strongly of oranges, but overall, love the sunscreen. I didn't even make a review on this because it just pilled immediately. I put it on, tried to put makeup on top of it, pill, pill, pill, city, not for me. This held me down this summer. It is a super lightweight, liquidy mineral sunscreen. Dries down matte. Now I wish this came in more shades, but it is a little bit of a tint, so it does offset that white cast a bit, but gorgeous sunscreen. This spray sunscreen is my favorite spray sunscreen that exists. It's affordable, it's super matte, it doesn't weigh your makeup down. So good. This is their version of the Supergoop Glow Screen, and I think they are pretty identical. Very glowy, tin man vibes, and the invisible sunscreen is great too. No white cast, and it doesn't bug my eyes that much. Solar Mate is gorgeous. It's a little bit of a matte slash skin-like finish. Super, super lightweight, blends in the skin well, doesn't irritate my skin at all. Neutrogena Mineral UV Tint. This stuff is so good. It's affordable, and it's a mineral sunscreen that comes in shades. Like, there's four shades in total, and I just wanna scream from the rooftop that all brands who are putting on mineral sunscreens should be doing this. This sunscreen is bomb. It is hydrating, it is glowy. I use this sunscreen all the time, and I love it. I hope this helps."
