,creatorid,post_id,title,caption,likes,thumbnail_url,url,date_utc,typename,caption_hashtags,is_video,audio_url,audio_transcript,en_audio_transcript
49,hydrationceo,C2ulb2OLG0p,,"The Summer Fridays lip oil is truly elite. Not sticky, super glossy, good color, and ACTUALLY hydrating like I’m low key mad at how much I like it 😩 

#summerfridayslipoil #summerfridays #lipoil #lipoilreview #lipoilswatch #lipoilgloss #hydratinglipoil #makeuptok #viralmakeup",13297,posts/hydrationceo\2024-01-30_14-33-28_UTC.jpg,posts/hydrationceo\2024-01-30_14-33-28_UTC.mp4,2024-01-30 14:33:28,GraphVideo,"['summerfridayslipoil', 'summerfridays', 'lipoil', 'lipoilreview', 'lipoilswatch', 'lipoilgloss', 'hydratinglipoil', 'makeuptok', 'viralmakeup']",True,audio_output/hydrationceo\2024-01-30_14-33-28_UTC.mp3,"I have one thing to say. You better work, bitch. Oh my god. Oh my god. Sweet lord. Look at my lips. I cannot compute.","I have one thing to say. You better work, bitch. Oh my god. Oh my god. Sweet lord. Look at my lips. I cannot compute."
50,whatsmitafound,C4CKo2Sg3yF,,To shop: comment “ LINK” below for these @walmartfashion looks! Walmartpartner #walmartfashion #walmart #walmartstyle #walmartfinds #liketkit @shop.ltk @walmart https://liketk.it/4zdli,1465,posts/whatsmitafound\2024-03-03_01-35-10_UTC.jpg,posts/whatsmitafound\2024-03-03_01-35-10_UTC.mp4,2024-03-03 01:35:10,GraphVideo,"['walmartfashion', 'walmart', 'walmartstyle', 'walmartfinds', 'liketkit']",True,audio_output/whatsmitafound\2024-03-03_01-35-10_UTC.mp3,"If you have any questions, please leave a comment. Thank you for watching.","If you have any questions, please leave a comment. Thank you for watching."
51,whatsmitafound,C3_olQJgFYA,,To shop: comment “ LINK” below for these @kohls outfits. So much of it is on sale too! #kohlsfinds #kohlsdeals #kohlsclearance,3933,posts/whatsmitafound\2024-03-02_02-00-25_UTC.jpg,posts/whatsmitafound\2024-03-02_02-00-25_UTC.mp4,2024-03-02 02:00:25,GraphVideo,"['kohlsfinds', 'kohlsdeals', 'kohlsclearance']",True,audio_output/whatsmitafound\2024-03-02_02-00-25_UTC.mp3,I hope you find some peace of mind in this life.,I hope you find some peace of mind in this life.
52,whatsmitafound,C31VXsYAwIi,,To shop: comment “ LINK” then check your DM for links. Most of these are on sale too! @oldnavy #oldnavy #oldnavystyle #oldnavyfinds #momst,4511,posts/whatsmitafound\2024-02-27_01-59-04_UTC.jpg,posts/whatsmitafound\2024-02-27_01-59-04_UTC.mp4,2024-02-27 01:59:04,GraphVideo,"['oldnavy', 'oldnavystyle', 'oldnavyfinds', 'momst']",True,audio_output/whatsmitafound\2024-02-27_01-59-04_UTC.mp3,"Therefore, there still remain that ten language examples and parasitic expressions that will only be spoken to those who are interested in the equation of Korean characters會ochagi. However, Korean language exams are capabilities that are mutually exclusive and exclusive that are culturally different. Therefore, koreans will not be able to verify the references of any character by looking only at the pronunciation of letters B, R, RR. Complicating parts may be a sufficient justification. Because the Chinese language has such abundance of Wisdom jobs and expressions that could be a matter of rough interpretation, Some dialogues need to be quickly shortened to make it easier to understand.","Therefore, there still remain that ten language examples and parasitic expressions that will only be spoken to those who are interested in the equation of Korean characters會ochagi. However, Korean language exams are capabilities that are mutually exclusive and exclusive that are culturally different. Therefore, koreans will not be able to verify the references of any character by looking only at the pronunciation of letters B, R, RR. Complicating parts may be a sufficient justification. Because the Chinese language has such abundance of Wisdom jobs and expressions that could be a matter of rough interpretation, Some dialogues need to be quickly shortened to make it easier to understand."
53,whatsmitafound,C3tka-qA6RM,,To shop: comment “ LINK” below and then check your DM for links. Which is your favorite target look? #targetfashion #targetfinds #targetstyle #targetmom @target @targ,13896,posts/whatsmitafound\2024-02-24_01-36-25_UTC.jpg,posts/whatsmitafound\2024-02-24_01-36-25_UTC.mp4,2024-02-24 01:36:25,GraphVideo,"['targetfashion', 'targetfinds', 'targetstyle', 'targetmom']",True,audio_output/whatsmitafound\2024-02-24_01-36-25_UTC.mp3,3. 2. 1.,
54,whatsmitafound,C3gy_zXA5QR,,To shop: comment “ LINK “ below and then check your DM. Loving this lace dress from @targetstyle. So simple and elegant! @target  #targetstyle #targetfinds #targetdeals #targetmom #momoutfit,2357,posts/whatsmitafound\2024-02-19_02-34-40_UTC.jpg,posts/whatsmitafound\2024-02-19_02-34-40_UTC.mp4,2024-02-19 02:34:40,GraphVideo,"['targetstyle', 'targetfinds', 'targetdeals', 'targetmom', 'momoutfit']",True,audio_output/whatsmitafound\2024-02-19_02-34-40_UTC.mp3,,
55,whatsmitafound,C3bf8_BAeNM,,To shop: comment “ LINK “ below and then check your DM for these @walmartfashion new arrivals! Let me know in the comments which is your favorite and which one I should keep? #Walmartpartner #walmartfashion @walmart @shop.ltk #liketkit #walmartfinds #walmartstyle #momstyle https://liketk.it/4wLjo,4905,posts/whatsmitafound\2024-02-17_01-11-33_UTC.jpg,posts/whatsmitafound\2024-02-17_01-11-33_UTC.mp4,2024-02-17 01:11:33,GraphVideo,"['walmartpartner', 'walmartfashion', 'liketkit', 'walmartfinds', 'walmartstyle', 'momstyle']",True,audio_output/whatsmitafound\2024-02-17_01-11-33_UTC.mp3,"If you have any questions, please leave a comment. Thank you for watching.","If you have any questions, please leave a comment. Thank you for watching."
56,whatsmitafound,C3WZemsgyd7,,To shop this Amazon look: comment “LINK” below and then check your DM. I’m just loving this whole combo! So chic! Skirt is super stretchy and comes in more colors and the mesh bodysuit pairs perfectly with it. What do you think of this look?  #amazonfinds #amazonfashion #datenightoutfit #amazonfavorites,4958,posts/whatsmitafound\2024-02-15_01-39-55_UTC.jpg,posts/whatsmitafound\2024-02-15_01-39-55_UTC.mp4,2024-02-15 01:39:55,GraphVideo,"['amazonfinds', 'amazonfashion', 'datenightoutfit', 'amazonfavorites']",True,audio_output/whatsmitafound\2024-02-15_01-39-55_UTC.mp3,"You guys, I have a look from Amazon today that is just chef's kiss. I envisioned this look in my head, got here today, put it on, and it looks like what I had envisioned it like. So we're going to talk about the skirt first. When I saw this skirt on the Amazon listing, I was very skeptical because I didn't think it looked like it had a lot of stretch. I am wrong. There's a ton of stretch in this skirt. It comes in other colors too. I think there's a hot pink, there's even a gold that I think would be really beautiful. I'm wearing a size medium in it, and I'm also wearing a size medium in this bodysuit, which is just like this mesh bodysuit, and then I put like a black bra underneath it. But I just think this is like perfect for like girls night out or even date night. It's really like sexy, but really like chic at the same time. I guarantee you'll get a ton of compliments in this look. So if you get it, please tag me. I want to see you in it. And if you want the link, you can go to my storefront, my Amazon storefront, it's on my sdk, or just comment below. See you later!","You guys, I have a look from Amazon today that is just chef's kiss. I envisioned this look in my head, got here today, put it on, and it looks like what I had envisioned it like. So we're going to talk about the skirt first. When I saw this skirt on the Amazon listing, I was very skeptical because I didn't think it looked like it had a lot of stretch. I am wrong. There's a ton of stretch in this skirt. It comes in other colors too. I think there's a hot pink, there's even a gold that I think would be really beautiful. I'm wearing a size medium in it, and I'm also wearing a size medium in this bodysuit, which is just like this mesh bodysuit, and then I put like a black bra underneath it. But I just think this is like perfect for like girls night out or even date night. It's really like sexy, but really like chic at the same time. I guarantee you'll get a ton of compliments in this look. So if you get it, please tag me. I want to see you in it. And if you want the link, you can go to my storefront, my Amazon storefront, it's on my sdk, or just comment below. See you later!"
57,whatsmitafound,C3RODYXA8NM,,To shop: comment “ LINK “ below and then check your DM. Loving this combo from @targetstyle @target #targetstyle #targetfashion #targetlove #targetfinds #momstyle #denimskirt,17150,posts/whatsmitafound\2024-02-13_01-22-11_UTC.jpg,posts/whatsmitafound\2024-02-13_01-22-11_UTC.mp4,2024-02-13 01:22:11,GraphVideo,"['targetstyle', 'targetfashion', 'targetlove', 'targetfinds', 'momstyle', 'denimskirt']",True,audio_output/whatsmitafound\2024-02-13_01-22-11_UTC.mp3,The most beautiful emergency situation is an emergency situation.,The most beautiful emergency situation is an emergency situation.
58,whatsmitafound,C3OtZ1tgh1o,,To shop: comment “ LINK “ below and then check your DM. Elevate your home with these affordable @Walmart home finds!  Best part they are all under $12.  #Walmartpartner #walmarthome #walmartfinds #affordablehomedecor #liketkit @shop.ltk https://liketk.it/4wkN0,1658,posts/whatsmitafound\2024-02-12_01-58-26_UTC.jpg,posts/whatsmitafound\2024-02-12_01-58-26_UTC.mp4,2024-02-12 01:58:26,GraphVideo,"['walmartpartner', 'walmarthome', 'walmartfinds', 'affordablehomedecor', 'liketkit']",True,audio_output/whatsmitafound\2024-02-12_01-58-26_UTC.mp3,자막은 마지막까지 확인해주세요!,
59,whatsmitafound,C3JL5bSAEK5,,Sharing my go to perfect pink nude lip combo that’s totally brown girl-friendly and won’t cost a fortune—all on @walmart Check out my stories for the lowdown and a step-by-step tutorial! #Walmartpartner @shop.ltk #walmartbeauty #affordablemakeup #walmartfinds https://liketk.it/4wbrL #liketkit,1921,posts/whatsmitafound\2024-02-09_22-29-16_UTC_1.jpg,posts/whatsmitafound\2024-02-09_22-29-16_UTC_1.jpg,2024-02-09 22:29:16,GraphSidecar,"['walmartpartner', 'walmartbeauty', 'affordablemakeup', 'walmartfinds', 'liketkit']",False,,,
60,whatsmitafound,C3EcsZvg1eI,,To shop: comment “ LINK” for links to these new @walmartfashion looks! Let me know in the comments which is your favorite? @walmart #walmartpartner #liketkit #walmartfinds #walmartstyle #walmartfashion #momoutfits https://liketk.it/4w1cX,2133,posts/whatsmitafound\2024-02-08_02-19-58_UTC.jpg,posts/whatsmitafound\2024-02-08_02-19-58_UTC.mp4,2024-02-08 02:19:58,GraphVideo,"['walmartpartner', 'liketkit', 'walmartfinds', 'walmartstyle', 'walmartfashion', 'momoutfits']",True,audio_output/whatsmitafound\2024-02-08_02-19-58_UTC.mp3,"Nu uitați să dați like, să lăsați un comentariu și să distribuiți acest material video pe alte rețele sociale. Astfel YouTube face mai vizibile materialele video care sunt urmărite până la capăt.",
61,whatsmitafound,C3B20p4ALD_,,"To shop: comment “ LINK” below and then check your DM for these Amazon dresses. NOTE: if you ask for the link, and it didn’t come through. You have to be following me in order to receive from the system. Follow and then comment link again and you should get it!  Which one is your favorite? #amazonstyle #amazonfinds #amazon",6508,posts/whatsmitafound\2024-02-07_02-10-54_UTC.jpg,posts/whatsmitafound\2024-02-07_02-10-54_UTC.mp4,2024-02-07 02:10:54,GraphVideo,"['amazonstyle', 'amazonfinds', 'amazon']",True,audio_output/whatsmitafound\2024-02-07_02-10-54_UTC.mp3,"I'm wearing a couple dresses from Amazon today that are so stinking cute. You can totally dress them up, you can dress them down. So here's the first one and I love this like chocolate color. The bottom part's this beautiful satin color. I will put my stats right here so you can reference like the length and stuff. I'm wearing a size medium, comes in some other colors. This is totally giving anthro vibes. Let's look at the second one. We'll kind of dress that one down and you guys let me know which one you like better. Which one should I keep? Okay, here is the second one. So I just dressed this one down. I'm pretty sure that I shared this dress in the long sleeve version from a different seller several months ago. However, that one was super oversized and I feel like this one just fits a lot better. So definitely stick to your normal size. This one I don't feel is as oversized. It's just so cute. I love it with the sneakers. It's so comfortable. It comes in solid colors. I think it comes in black. There's a lot of other options. So for sure, let me know which one do I keep. Do I keep both? Do I keep one? Neither? Let me know in the comments.","I'm wearing a couple dresses from Amazon today that are so stinking cute. You can totally dress them up, you can dress them down. So here's the first one and I love this like chocolate color. The bottom part's this beautiful satin color. I will put my stats right here so you can reference like the length and stuff. I'm wearing a size medium, comes in some other colors. This is totally giving anthro vibes. Let's look at the second one. We'll kind of dress that one down and you guys let me know which one you like better. Which one should I keep? Okay, here is the second one. So I just dressed this one down. I'm pretty sure that I shared this dress in the long sleeve version from a different seller several months ago. However, that one was super oversized and I feel like this one just fits a lot better. So definitely stick to your normal size. This one I don't feel is as oversized. It's just so cute. I love it with the sneakers. It's so comfortable. It comes in solid colors. I think it comes in black. There's a lot of other options. So for sure, let me know which one do I keep. Do I keep both? Do I keep one? Neither? Let me know in the comments."
62,whatsmitafound,C2_VYftgBTI,,To shop: comment “ LINK “ and then check your DM. This dress is perfect or Valentine’s Day or just a date night. @target,3662,posts/whatsmitafound\2024-02-06_02-40-24_UTC.jpg,posts/whatsmitafound\2024-02-06_02-40-24_UTC.mp4,2024-02-06 02:40:24,GraphVideo,[],True,audio_output/whatsmitafound\2024-02-06_02-40-24_UTC.mp3,"If you have any questions, please leave a comment. Thank you for watching.","If you have any questions, please leave a comment. Thank you for watching."
63,whatsmitafound,C28r1a2Ax_n,,To shop: comment “ LINK “ below and then check your DM. It’s been a while since I did a dressing room try on!  @target has so many cute new arrivals. I’m wearing medium in mostly all of it in size 8 in the pants for reference #targetstyle #targetfinds #targetmom #targetdeals #momstyle #wildfabletarget #wildfable,3623,posts/whatsmitafound\2024-02-05_02-01-02_UTC.jpg,posts/whatsmitafound\2024-02-05_02-01-02_UTC.mp4,2024-02-05 02:01:02,GraphVideo,"['targetstyle', 'targetfinds', 'targetmom', 'targetdeals', 'momstyle', 'wildfabletarget', 'wildfable']",True,audio_output/whatsmitafound\2024-02-05_02-01-02_UTC.mp3,"Good morning, darling. I see you falling in and out of love. Is it because you're cold and heartless? Or is it all withdrawals? Forgotten how to be a part of that final scene?","Good morning, darling. I see you falling in and out of love. Is it because you're cold and heartless? Or is it all withdrawals? Forgotten how to be a part of that final scene?"
64,whatsmitafound,C23jIVGAH78,,Elevate basic pieces! To shop: comment “ LINK “ below then check your DM for this @oldnavy look! Cute and comfy! #oldnavy #oldnavystyle #momstyle #elevatedcasual,2081,posts/whatsmitafound\2024-02-03_02-06-16_UTC.jpg,posts/whatsmitafound\2024-02-03_02-06-16_UTC.mp4,2024-02-03 02:06:16,GraphVideo,"['oldnavy', 'oldnavystyle', 'momstyle', 'elevatedcasual']",True,audio_output/whatsmitafound\2024-02-03_02-06-16_UTC.mp3,Sometimes your words just hypnotize me and I just love your flashy ways Can't you see,Sometimes your words just hypnotize me and I just love your flashy ways Can't you see
65,whatsmitafound,C20-ZzXgIGY,,To shop: like + comment “ LINK “ below for these @walmart lounge sets! It’s giving designer vibes but so affordable! I’m wearing size M in top and bottom for reference @walmartfashion  #walmartpartner #iywyk #liketkit https://liketk.it/4vvsx,1684,posts/whatsmitafound\2024-02-02_02-06-57_UTC.jpg,posts/whatsmitafound\2024-02-02_02-06-57_UTC.mp4,2024-02-02 02:06:57,GraphVideo,"['walmartpartner', 'iywyk', 'liketkit']",True,audio_output/whatsmitafound\2024-02-02_02-06-57_UTC.mp3,자막제작 by UpTitle http://www.uptitle.co.kr,자막제작 by UpTitle http://www.uptitle.co.kr
66,whatsmitafound,C2vwwhXASd8,,To shop: comment “ LINK” below and then check your DM for this Amazon dress!! Perfect for Valentine’s Day or just date night. I’m wearing M for reference. #amazonfinds #amazonstyle #amazondress #valentinesdayoutfit #datenightoutfit,2422,posts/whatsmitafound\2024-01-31_01-33-29_UTC.jpg,posts/whatsmitafound\2024-01-31_01-33-29_UTC.mp4,2024-01-31 01:33:29,GraphVideo,"['amazonfinds', 'amazonstyle', 'amazondress', 'valentinesdayoutfit', 'datenightoutfit']",True,audio_output/whatsmitafound\2024-01-31_01-33-29_UTC.mp3,,
67,whatsmitafound,C2tOMCSgi5d,,Which is your favorite?? To Shop: comment “ LINK” below and then check your DM for links. @walmartfashion new spring arrivals! #walmartfashion #walmartdeals #scoopstyle @walmart #blazeroutfits #momstyle #walmartstyle,5788,posts/whatsmitafound\2024-01-30_01-51-12_UTC.jpg,posts/whatsmitafound\2024-01-30_01-51-12_UTC.mp4,2024-01-30 01:51:12,GraphVideo,"['walmartfashion', 'walmartdeals', 'scoopstyle', 'blazeroutfits', 'momstyle', 'walmartstyle']",True,audio_output/whatsmitafound\2024-01-30_01-51-12_UTC.mp3,✨迎 Xiang Song ✨ 🔥 🔥 🔥 🔥 🔥 🔥 👏👏👏👏👏 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 r,
68,whatsmitafound,C2qqGSpg8m1,,To shop: comment “ LINK” below and then check your DM for these Walmart denim looks! Loving the cargo jeans and the cropped denim jacket that you can pair with so many things.  @walmart #walmartpartner #walmartfashion #walmartstyle #denimstyle #denimoutfit #momstyle @shop.ltk #liketkit https://liketk.it/4vhDK,2874,posts/whatsmitafound\2024-01-29_01-59-55_UTC.jpg,posts/whatsmitafound\2024-01-29_01-59-55_UTC.mp4,2024-01-29 01:59:55,GraphVideo,"['walmartpartner', 'walmartfashion', 'walmartstyle', 'denimstyle', 'denimoutfit', 'momstyle', 'liketkit']",True,audio_output/whatsmitafound\2024-01-29_01-59-55_UTC.mp3,"Do not miss any words. Even if the word is soft, please transcribe it.","Do not miss any words. Even if the word is soft, please transcribe it."
69,whatsmitafound,C2liqTTg0eX,,To shop: comment “ LINK” below and check your DM! New at @target!! This gorgeous satin set and the bow detail on the top is everything. Head to toe @targetstyle #targetstyle #targetfinds🎯 #targetlove #targetrun #satindress #momstyle,2607,posts/whatsmitafound\2024-01-27_02-18-10_UTC.jpg,posts/whatsmitafound\2024-01-27_02-18-10_UTC.mp4,2024-01-27 02:18:10,GraphVideo,"['targetstyle', 'targetfinds', 'targetlove', 'targetrun', 'satindress', 'momstyle']",True,audio_output/whatsmitafound\2024-01-27_02-18-10_UTC.mp3,I always get what I want.,I always get what I want.
70,whatsmitafound,C2bNaQ9OY-u,,To shop: comment “ LINK” below and check your DM. This @target dress is selling out fast! Love the silhouette! I’m wearing M for reference #targetdeals #targetdress #targetlove #momstyle,2332,posts/whatsmitafound\2024-01-23_01-57-37_UTC.jpg,posts/whatsmitafound\2024-01-23_01-57-37_UTC.mp4,2024-01-23 01:57:37,GraphVideo,"['targetdeals', 'targetdress', 'targetlove', 'momstyle']",True,audio_output/whatsmitafound\2024-01-23_01-57-37_UTC.mp3,"And imagine the day they see you again, and you are just, well, better.","And imagine the day they see you again, and you are just, well, better."
71,whatsmitafound,C2Tbpu_ACBj,,To shop: comment “ LINK “ below and I’ll send you the link to this Amazon version!! So comfy and cute. I’m wearing M for reference #puffercoat #amazonfinds #amazonfallfashion #amazonshopping #amazondeals,1511,posts/whatsmitafound\2024-01-20_01-28-06_UTC.jpg,posts/whatsmitafound\2024-01-20_01-28-06_UTC.mp4,2024-01-20 01:28:06,GraphVideo,"['puffercoat', 'amazonfinds', 'amazonfallfashion', 'amazonshopping', 'amazondeals']",True,audio_output/whatsmitafound\2024-01-20_01-28-06_UTC.mp3,High heels on my tippies.,High heels on my tippies.
72,whatsmitafound,C2LvxBkg8bK,,To shop: comment “ LINK” below and check your DM. Walmart near arrivals! I love this plisse set. It also comes in black if hot pink is not your thing and Ithis ruffled black dress is so beautiful. I’m wearing size medium in both styles for a reference. @walmartfashion @walmart #walmartfashion #walmartstyle #plisseskirt #datenightoutfit #momstyle #momfashion,2947,posts/whatsmitafound\2024-01-17_01-52-03_UTC.jpg,posts/whatsmitafound\2024-01-17_01-52-03_UTC.mp4,2024-01-17 01:52:03,GraphVideo,"['walmartfashion', 'walmartstyle', 'plisseskirt', 'datenightoutfit', 'momstyle', 'momfashion']",True,audio_output/whatsmitafound\2024-01-17_01-52-03_UTC.mp3,I love being a woman.,I love being a woman.
73,whatsmitafound,C2JJaaogjaf,,To shop: comment “ LINK” and then check your DM. This cargo jumpsuit is adorable from @target! I’m wearing a size 6 and it fits pretty true to size. You can dress this up or down! #jumpsuitstyle #targetstyle #targetfinds #targetfashion #momstyle #targetlove,11190,posts/whatsmitafound\2024-01-16_01-39-38_UTC.jpg,posts/whatsmitafound\2024-01-16_01-39-38_UTC.mp4,2024-01-16 01:39:38,GraphVideo,"['jumpsuitstyle', 'targetstyle', 'targetfinds', 'targetfashion', 'momstyle', 'targetlove']",True,audio_output/whatsmitafound\2024-01-16_01-39-38_UTC.mp3,,
74,whatsmitafound,C2Gm3qmAvuB,,"To shop: comment “ LINK “ below and check your DM. I used this viral Pinterest image as inspo @target . I paired it with some chunky gold jewelry and opted for the pink sweater to give a pop of color. Note: the sweater does come in tan if you want more of the neutral look! I’m wearing size medium in both. And if you like this new series, make sure to like this video, or give me a comment below! 🫶🏽🫶🏽 #targetfinds #targetfashion #pinterest #pinterestfashion #momstyle #targetstyle",5525,posts/whatsmitafound\2024-01-15_01-56-21_UTC.jpg,posts/whatsmitafound\2024-01-15_01-56-21_UTC.mp4,2024-01-15 01:56:21,GraphVideo,"['targetfinds', 'targetfashion', 'pinterest', 'pinterestfashion', 'momstyle', 'targetstyle']",True,audio_output/whatsmitafound\2024-01-15_01-56-21_UTC.mp3,I got what they're waiting for,I got what they're waiting for
75,whatsmitafound,C2EEHZzgVyR,,"To shop: comment “ LINK” for this @target look! Here are two ways you can elevate a simple button-down and jeans look! Also, I’m loving these wide leg jeans they fit, amazing and have so much stretch!

Inspo credit: @jessicalaure_l she also has a tutorial on how tie the shirt! #targetstyle #targetfinds #elevatedcasual #size8",10555,posts/whatsmitafound\2024-01-14_02-13-53_UTC.jpg,posts/whatsmitafound\2024-01-14_02-13-53_UTC.mp4,2024-01-14 02:13:53,GraphVideo,"['targetstyle', 'targetfinds', 'elevatedcasual', 'size8']",True,audio_output/whatsmitafound\2024-01-14_02-13-53_UTC.mp3,,
76,whatsmitafound,C1-6oKSgrSn,,To Shop: comment “ LINK” below and I will DM you. Sooo soft and on sale! And very high quality. I’m wearing M for reference @kohls #kohlsfinds #kohls #loungewear #momstyle,17124,posts/whatsmitafound\2024-01-12_02-17-21_UTC.jpg,posts/whatsmitafound\2024-01-12_02-17-21_UTC.mp4,2024-01-12 02:17:21,GraphVideo,"['kohlsfinds', 'kohls', 'loungewear', 'momstyle']",True,audio_output/whatsmitafound\2024-01-12_02-17-21_UTC.mp3,Thank you.,
77,whatsmitafound,C15xy7CAhcv,,New Walmart blazer! To Shop: Comment “ link “ below and I’ll DM you details! Perfect for Valentines Day! I ordered everything with free shipping ( no order minimum) through my Walmart+ membership (see Walmart+ Terms and Conditions) #walmartpartner #walmartplus Walmart+ membership also has  so many benefits like free delivery from the store ($35 order minimum) and fuel benefits! @shop.LTK @walmart @walmartfashion #liketkit https://liketk.it/4ssTH,2649,posts/whatsmitafound\2024-01-10_02-23-10_UTC.jpg,posts/whatsmitafound\2024-01-10_02-23-10_UTC.mp4,2024-01-10 02:23:10,GraphVideo,"['walmartpartner', 'walmartplus', 'liketkit']",True,audio_output/whatsmitafound\2024-01-10_02-23-10_UTC.mp3,"If you have any questions, please leave a comment. Thank you for watching.","If you have any questions, please leave a comment. Thank you for watching."
78,whatsmitafound,C1yA_XugNpQ,,To Shop: comment “ LINK “ below and check your DM. This $19 slip dress from @walmartfashion comes in this beautiful print or plain black. Im wearing size M for reference #walmartfashion #slipdress #walmartstyle #datenightoutfit #walmarthaul,4618,posts/whatsmitafound\2024-01-07_02-01-52_UTC.jpg,posts/whatsmitafound\2024-01-07_02-01-52_UTC.mp4,2024-01-07 02:01:52,GraphVideo,"['walmartfashion', 'slipdress', 'walmartstyle', 'datenightoutfit', 'walmarthaul']",True,audio_output/whatsmitafound\2024-01-07_02-01-52_UTC.mp3,"Leave your situations at the door, so when you step inside, jump on the floor. Let's get it from the phone, now from the phone, I'm in a","Leave your situations at the door, so when you step inside, jump on the floor. Let's get it from the phone, now from the phone, I'm in a"
79,whatsmitafound,C1vcumHgeqd,,"To shop: comment “LINK” below and check your DM for deets! This Amazon dress is perfect for Valentine’s Day, but comes in four other colors if red isn’t your thing. I’m wearing size medium for reference #AmazonDress #amazonoutfit #valentinesdayoutfit #datenightoutfit #amazonmusthaves",4293,posts/whatsmitafound\2024-01-06_02-06-54_UTC.jpg,posts/whatsmitafound\2024-01-06_02-06-54_UTC.mp4,2024-01-06 02:06:54,GraphVideo,"['amazondress', 'amazonoutfit', 'valentinesdayoutfit', 'datenightoutfit', 'amazonmusthaves']",True,audio_output/whatsmitafound\2024-01-06_02-06-54_UTC.mp3,,
80,whatsmitafound,C1uxwg7Achm,,"Hey bestie! If you’re on the hunt for clean beauty in 2024, you’ll love what I found on @walmart . I’m all about eco-friendly beauty, and Walmart has some great picks. Plus, their big selection and affordable prices make it a win-win! Also, stay tuned for my highly requested lip combo I’ll be sharing on my stories! #walmartpartner #walmartbeauty #cleanbeauty #liketkit @shop.ltk https://liketk.it/4s5W7",789,posts/whatsmitafound\2024-01-05_19-49-13_UTC_1.jpg,posts/whatsmitafound\2024-01-05_19-49-13_UTC_1.jpg,2024-01-05 19:49:13,GraphSidecar,"['walmartpartner', 'walmartbeauty', 'cleanbeauty', 'liketkit']",False,,,
81,whatsmitafound,C1qQjlUgxn4,,"To shop: comment “ LINK” below, and I will DM you the deets! I was shook when I touched this @target pullover it looks and feels so soft but a fraction of the cost. And it comes in some beautiful spring colors! I’m wearing size medium in the white and size large in the lime to give some reference of fit! #targetfinds  #targetfashion #targetmom #targetdeals",2413,posts/whatsmitafound\2024-01-04_01-42-42_UTC.jpg,posts/whatsmitafound\2024-01-04_01-42-42_UTC.mp4,2024-01-04 01:42:42,GraphVideo,"['targetfinds', 'targetfashion', 'targetmom', 'targetdeals']",True,audio_output/whatsmitafound\2024-01-04_01-42-42_UTC.mp3,So don't you say my name If you claim you want me,
82,whatsmitafound,C1npxNIAQgP,,Who can relate 🙋🏽‍♀️🙋🏽‍♀️😩 let’s save but let’s live!,1910,posts/whatsmitafound\2024-01-03_01-24-49_UTC.jpg,posts/whatsmitafound\2024-01-03_01-24-49_UTC.mp4,2024-01-03 01:24:49,GraphVideo,[],True,audio_output/whatsmitafound\2024-01-03_01-24-49_UTC.mp3,Thank you for watching.,Thank you for watching.
83,whatsmitafound,C1lJWZCgTIG,,To shop: comment “ LINK” below and check your DM. The perfect Valentine’s Day dress! Comes in more colors. I’m wearing size medium for reference. @target @targetstyle #targetfashion #targetstyle #targetfinds #valentinedaydress #datenightoutfit,4846,posts/whatsmitafound\2024-01-02_02-03-30_UTC.jpg,posts/whatsmitafound\2024-01-02_02-03-30_UTC.mp4,2024-01-02 02:03:30,GraphVideo,"['targetfashion', 'targetstyle', 'targetfinds', 'valentinedaydress', 'datenightoutfit']",True,audio_output/whatsmitafound\2024-01-02_02-03-30_UTC.mp3,Thank's for watching !!!!,Thank's for watching !!!!
84,whatsmitafound,C1daGNJgf2U,,"$19 puffer jacket! To shop: comment “ LINK” below and then check your DM. This @walmartfashion cropped faux leather puffer jacket is vibes to a high-end one, but so much more affordable. Comes in white as well. I’m wearing size medium for a reference. #walmartfinds #walmartstyle #walmartfashion #pufferjacket",13210,posts/whatsmitafound\2023-12-30_01-58-01_UTC.jpg,posts/whatsmitafound\2023-12-30_01-58-01_UTC.mp4,2023-12-30 01:58:01,GraphVideo,"['walmartfinds', 'walmartstyle', 'walmartfashion', 'pufferjacket']",True,audio_output/whatsmitafound\2023-12-30_01-58-01_UTC.mp3,"If you have any questions or comments, please leave a comment. Thank you for watching.","If you have any questions or comments, please leave a comment. Thank you for watching."
